pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
28,4,,,Business_capabilities,defines,what_the_organization_must_be_able_to_do,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
29,4,,,Business_processes,describe,how_capabilities_are_executed,False,False,,,,,,,,unknown_relation,unknown_relation
30,4,,,Business_capabilities,purpose,distinct_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
31,4,,,Business_processes,purpose,distinct_from_Business_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
32,4,,,Business_capabilities,abstractionLevel,different_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
33,4,,,Business_capabilities,modelingIntent,different_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
34,5,,,Analytical_and_Operational_Value,identifies,gaps_in_IT_landscape,False,False,,,,,,,,unknown_relation,unknown_relation
35,5,,,gaps_in_IT_landscape,also_called,"""white spots""",False,False,,,,,,,,unknown_relation,unknown_relation
36,5,,,Analytical_and_Operational_Value,detects,redundant_application_support,False,False,,,,,,,,unknown_relation,unknown_relation
37,5,,,redundant_application_support,for,same_capability,False,False,,,,,,,,unknown_relation,unknown_relation
38,5,,,Analytical_and_Operational_Value,enables,capability-based_application_portfolio_optimization,False,False,,,,,,,,unknown_relation,unknown_relation
39,6,,,Lifecycle,tracks,application_support_per_capability,False,False,,,,,,,,unknown_relation,unknown_relation
40,6,,,Planning,involves,transitions,False,False,,,,,,,,unknown_relation,unknown_relation
41,6,,,Planning,involves,investments,False,False,,,,,,,,unknown_relation,unknown_relation
42,6,,,Transitions,occur_in,business_units,False,False,,,,,,,,unknown_relation,unknown_relation
43,6,,,Transitions,occur_in,portfolios,False,False,,,,,,,,unknown_relation,unknown_relation
44,6,,,Investments,occur_in,business_units,False,False,,,,,,,,unknown_relation,unknown_relation
45,6,,,Investments,occur_in,portfolios,False,False,,,,,,,,unknown_relation,unknown_relation
46,6,,,Strategic_alignment_reporting,links,capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
47,6,,,Strategic_alignment_reporting,links,applications,False,False,,,,,,,,unknown_relation,unknown_relation
48,6,,,Strategic_alignment_reporting,links,corporate_goals,False,False,,,,,,,,unknown_relation,unknown_relation
49,7,,,Capability,is,System_Type,False,False,,,,,,,,unknown_relation,unknown_relation
50,7,,,Capability,distinctFrom,Process,False,False,,,,,,,,unknown_relation,unknown_relation
51,7,,,Capability,relatesTo,IT_Landscape,False,False,,,,,,,,unknown_relation,unknown_relation
52,7,,,Capability,relatesTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
53,7,,,Capability,relatesTo,Strategy,False,False,,,,,,,,unknown_relation,unknown_relation
54,8,,,All,correspondsTo,Enterprise_Architect_(SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
55,8,,,Responsible,correspondsTo,Owner_(non_SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
56,8,,,Observer,correspondsTo,Observer_(non_SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
57,9,,,Business_Capability_Fact_Sheet,requires,person_in_subscriptions,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
58,9,,,person_in_subscriptions,responsibleFor,content,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
59,9,,,person_in_subscriptions,responsibleFor,quality_of_data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
60,9,,,assignment,is,type,False,False,,,,,,,,unknown_relation,unknown_relation
61,9,,,assignment,person,person,False,False,,,,,,,,unknown_relation,unknown_relation
62,9,,,assignment,role,role,False,False,,,,,,,,unknown_relation,unknown_relation
63,9,,,assignment,doneVia,subscriptions,False,False,,,,,,,,unknown_relation,unknown_relation
64,9,,,subscriptions,partOf,fact_sheet,False,False,,,,,,,,unknown_relation,unknown_relation
65,10,,,Digital_Solution,definedBy,Scaled_Agile_Framework_(SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
66,10,,,Digital_Solution,extendedBy,Porsche-specific_terminology,False,False,,,,,,,,unknown_relation,unknown_relation
67,10,,,Digital_Solution,is,cohesive_construct,False,False,,,,,,,,unknown_relation,unknown_relation
68,10,,,Digital_Solution,delivers,business_value,False,False,,,,,,,,unknown_relation,unknown_relation
69,10,,,Digital_Solution,integrates,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
70,10,,,IT_Products,are,modular_units,False,False,,,,,,,,unknown_relation,unknown_relation
71,10,,,IT_Products,are,technically_bounded_units,False,False,,,,,,,,unknown_relation,unknown_relation
72,10,,,IT_Products,are,logically_bounded_units,False,False,,,,,,,,unknown_relation,unknown_relation
73,10,,,IT_Products,implement,business_functionalities,False,False,,,,,,,,unknown_relation,unknown_relation
74,10,,,IT_Products,forms,technical_foundation_of_Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
75,10,,,Digital_Solution,mayInclude,Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
76,10,,,Digital_Solution,mayInclude,Methods_and_practices,False,False,,,,,,,,unknown_relation,unknown_relation
77,10,,,Digital_Solution,mayInclude,Organizational_structures,False,False,,,,,,,,unknown_relation,unknown_relation
78,11,,,Digital_Solution,includes,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
79,11,,,Digital_Solution,includes,Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
80,11,,,Digital_Solution,includes,Methods_and_practices,False,False,,,,,,,,unknown_relation,unknown_relation
81,11,,,Digital_Solution,includes,Organizational_structures,False,False,,,,,,,,unknown_relation,unknown_relation
82,12,,,Digital_Solution,consistsOf,IT_Products,True,True,digital solution,consists of,it product,0.984127,1.0,1.0,0.952381,,known_relation_but_object_not_allowed
83,12,,,IT_Product,type,application,False,False,,,,,,,,unknown_relation,unknown_relation
84,12,,,IT_Product,type,business_service,False,False,,,,,,,,unknown_relation,unknown_relation
85,12,,,IT_Product,type,business_platform,False,False,,,,,,,,unknown_relation,unknown_relation
86,12,,,IT_Product,includes,associated_technologies,False,False,,,,,,,,unknown_relation,unknown_relation
87,12,,,IT_Product,deliveredTo,internal_users,False,False,,,,,,,,unknown_relation,unknown_relation
88,12,,,IT_Product,deliveredTo,external_users,False,False,,,,,,,,unknown_relation,unknown_relation
89,12,,,Digital_Solution,supports,Business_Capabilities,True,True,digital solution,supports,business capability,0.966667,1.0,1.0,0.9,,known_relation_but_object_not_allowed
90,12,,,IT_Product,enables,Business_Capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
91,12,,,IT_Product,enables,processes,False,False,,,,,,,,unknown_relation,unknown_relation
92,12,,,IT_Product,enables,data_entities,False,False,,,,,,,,unknown_relation,unknown_relation
93,12,,,Digital_Solution,enables,Operational_Value_Streams,False,False,,,,,,,,unknown_relation,unknown_relation
94,12,,,Digital_Solution,usedFor,support_and_enhance_Operational_Value_Streams,False,False,,,,,,,,unknown_relation,unknown_relation
95,12,,,Digital_Solution,delivers,measurable_business_value,False,False,,,,,,,,unknown_relation,unknown_relation
96,12,,,Digital_Solution,developedWithin,Single_Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
97,12,,,Digital_Solution,budgetedAndManagedWithin,one_portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
98,12,,,Digital_Solution,developedBy,one_or_more_agile_teams,False,False,,,,,,,,unknown_relation,unknown_relation
99,12,,,agile_teams,partOf,Single_Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
100,12,,,Digital_Solution,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
101,12,,,contributing_teams,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
102,12,,,contributing_teams,responsibleFor,defining_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
103,12,,,contributing_teams,responsibleFor,building_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
104,12,,,contributing_teams,responsibleFor,validating_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
105,12,,,contributing_teams,responsibleFor,releasing_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
106,12,,,IT_Products,forms,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
107,12,,,Digital_Solution,supports,Independent_Delivery,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
108,12,,,IT_Products,independentlyDeployable,true,False,False,,,,,,,,unknown_relation,unknown_relation
109,12,,,IT_Products,ensure,resilience,False,False,,,,,,,,unknown_relation,unknown_relation
110,12,,,IT_Products,ensure,scalability,False,False,,,,,,,,unknown_relation,unknown_relation
111,12,,,IT_Products,ensure,speed,False,False,,,,,,,,unknown_relation,unknown_relation
112,13,,,Digital_Solution,composedOf,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
113,13,,,Digital_Solution,composedOf,processes,False,False,,,,,,,,unknown_relation,unknown_relation
114,13,,,Digital_Solution,composedOf,methods,False,False,,,,,,,,unknown_relation,unknown_relation
115,13,,,Digital_Solution,composedOf,organizational_elements,False,False,,,,,,,,unknown_relation,unknown_relation
116,13,,,IT_Product,type,Application,False,False,,,,,,,,unknown_relation,unknown_relation
117,13,,,IT_Product,type,Service,False,False,,,,,,,,unknown_relation,unknown_relation
118,13,,,IT_Product,type,Platform,False,False,,,,,,,,unknown_relation,unknown_relation
119,13,,,IT_Product,supports,technologies,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
120,13,,,Modular_Structure,forms,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
121,13,,,Modular_Structure,composedOf,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
122,13,,,IT_Product,are,Logical_Boundaries,False,False,,,,,,,,unknown_relation,unknown_relation
123,13,,,Logical_Boundaries,characteristic,technically_self-contained,False,False,,,,,,,,unknown_relation,unknown_relation
124,13,,,Logical_Boundaries,characteristic,logically_self-contained,False,False,,,,,,,,unknown_relation,unknown_relation
125,13,,,Business_Enablement,supports,business_capabilities,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
126,13,,,Business_Enablement,supports,processes,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
127,13,,,Business_Enablement,supports,data_entities,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
128,13,,,Value_Stream_Alignment,supports,Operational_Value_Streams,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
129,13,,,Digital_Solution,developedWithin,Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
130,13,,,Teams,within,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
131,13,,,Teams,define,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
132,13,,,Teams,build,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
133,13,,,Teams,validate,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
134,13,,,Teams,release,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
135,13,,,Portfolio_Alignment,budgetedAndManagedWithin,Portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
136,13,,,Portfolio_Alignment,governedWithin,Portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
137,13,,,IT_Products,canBeReleased,independently,False,False,,,,,,,,unknown_relation,unknown_relation
138,13,,,IT_Products,canBeOperated,independently,False,False,,,,,,,,unknown_relation,unknown_relation
139,13,,,Resilience_&_Speed,ensure,scalable_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
140,13,,,Resilience_&_Speed,ensure,stable_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
141,13,,,Resilience_&_Speed,ensure,fast_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
142,13,,,Outcome-Oriented,customersSeek,complete_solutions,False,False,,,,,,,,unknown_relation,unknown_relation
143,13,,,Outcome-Oriented,customersDoNotSeek,isolated_features,False,False,,,,,,,,unknown_relation,unknown_relation
144,13,,,Solutions,serve,internal_employees,False,False,,,,,,,,unknown_relation,unknown_relation
145,13,,,Solutions,serve,external_customers,False,False,,,,,,,,unknown_relation,unknown_relation
146,14,,,Digital_Solution,delivers,end-to-end_value,False,False,,,,,,,,unknown_relation,unknown_relation
147,14,,,end-to-end_value,to,internal_customers,False,False,,,,,,,,unknown_relation,unknown_relation
148,14,,,end-to-end_value,to,external_customers,False,False,,,,,,,,unknown_relation,unknown_relation
149,14,,,Customers,doNotPurchase,isolated_features_or_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
150,14,,,Customers,seek,complete_solutions,False,False,,,,,,,,unknown_relation,unknown_relation
151,14,,,complete_solutions,fulfill,desired_outcomes,False,False,,,,,,,,unknown_relation,unknown_relation
152,14,,,Digital_Solutions,enable,organizations,False,False,,,,,,,,unknown_relation,unknown_relation
153,14,,,organizations,align,technical_delivery_with_business_strategy,False,False,,,,,,,,unknown_relation,unknown_relation
154,14,,,organizations,align,technical_delivery_with_customer_needs,False,False,,,,,,,,unknown_relation,unknown_relation
155,15,,,Chief_Architect_(SAFe),subscription,All,False,False,,,,,,,,unknown_relation,unknown_relation
156,15,,,Enterprise_Architect_(SAFe),subscription,All,False,False,,,,,,,,unknown_relation,unknown_relation
157,15,,,Product_Management_(SAFe),subscription,All,False,False,,,,,,,,unknown_relation,unknown_relation
158,15,,,System_Architect_(SAFe),subscription,All,False,False,,,,,,,,unknown_relation,unknown_relation
159,15,,,Owner_(non_SAFe),subscription,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
160,15,,,Observer_(non_SAFe),subscription,Observer,False,False,,,,,,,,unknown_relation,unknown_relation
161,16,,,Digital_Solution_Fact_Sheet,requires,person_in_subscriptions,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
162,16,,,assignment,hasType,type,False,False,,,,,,,,unknown_relation,unknown_relation
163,16,,,assignment,hasRole,role,False,False,,,,,,,,unknown_relation,unknown_relation
164,17,,,Architectural_and_regulatory_information_systems,modeledIn,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
165,17,,,Architectural_and_regulatory_information_systems,across,all_TOGAF_architecture_levels,False,False,,,,,,,,unknown_relation,unknown_relation
166,17,,,LeanIX,achieves,creation_of_architectural_objects,False,False,,,,,,,,unknown_relation,unknown_relation
167,17,,,LeanIX,achieves,maintenance_of_architectural_objects,False,False,,,,,,,,unknown_relation,unknown_relation
168,17,,,LeanIX,achieves,assignment_of_architectural_objects,False,False,,,,,,,,unknown_relation,unknown_relation
169,18,,,Architecture_Levels,includes,Objectives,False,False,,,,,,,,unknown_relation,unknown_relation
170,18,,,Architecture_Levels,includes,Initiatives_(Projects),False,False,,,,,,,,unknown_relation,unknown_relation
171,18,,,Business_Architecture,includes,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
172,18,,,Business_Architecture,includes,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
173,18,,,Business_Architecture,includes,Process,False,False,,,,,,,,unknown_relation,unknown_relation
174,18,,,Business_Architecture,includes,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
175,18,,,Business_Architecture,includes,"IT_Product_(Application,_Platform,_Group_Application)",False,False,,,,,,,,unknown_relation,unknown_relation
176,18,,,Business_Architecture,includes,Interface,False,False,,,,,,,,unknown_relation,unknown_relation
177,18,,,Business_Capability,createdAndMaintainedOutsideOf,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
178,18,,,Business_Capability,partOf,business_process_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
179,18,,,Organization,createdAndMaintainedOutsideOf,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
180,18,,,Process,createdAndMaintainedOutsideOf,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
181,18,,,Digital_Solution,partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
182,18,,,"IT_Product_(Application,_Platform,_Group_Application)",partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
183,18,,,Interface,partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
184,18,,,Data_Objects,managedIn,Information_Architecture_layer,False,False,,,,,,,,unknown_relation,unknown_relation
185,19,,,Business_Architecture,forms,Business_Architecture_domain,False,False,,,,,,,,unknown_relation,unknown_relation
186,19,,,Information_Systems_Architecture,forms,Business_Architecture_domain,False,False,,,,,,,,unknown_relation,unknown_relation
187,19,,,Technology_Architecture,supports,technical_realization_of_applications,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
188,19,,,Applications,requires,infrastructure_for_procurement_integration_and_operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
189,19,,,Infrastructure,includes,IT_Product_(Platform),False,False,,,,,,,,unknown_relation,unknown_relation
190,19,,,Infrastructure,includes,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
191,19,,,Infrastructure,includes,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
192,19,,,Infrastructure,includes,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
193,19,,,TOGAF-Based_Architecture_Metamodel_(LeanIX),type,information_system_architecture_metamodel,False,False,,,,,,,,unknown_relation,unknown_relation
194,19,,,TOGAF-Based_Architecture_Metamodel_(LeanIX),basedOn,TOGAF_framework,False,False,,,,,,,,unknown_relation,unknown_relation
195,20,,,Business_Architecture,formsTogetherWith,Information_Systems_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
196,20,,,Information_Systems_Architecture,basedOn,TOGAF_framework,False,False,,,,,,,,unknown_relation,unknown_relation
197,20,,,Information_Systems_Architecture,representedBy,Metamodel,False,False,,,,,,,,unknown_relation,unknown_relation
198,20,,,Metamodel,includes,IT_Product_(Platform),False,False,,,,,,,,unknown_relation,unknown_relation
199,20,,,Metamodel,includes,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
200,20,,,Metamodel,includes,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
201,20,,,Metamodel,includes,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
202,20,,,Metamodel,structure,LeanIX_terminology,False,False,,,,,,,,unknown_relation,unknown_relation
203,20,,,Metamodel,dividedInto,Four_architecture_layers,False,False,,,,,,,,unknown_relation,unknown_relation
204,20,,,Each_architecture_layer,contains,Specific_object_types,False,False,,,,,,,,unknown_relation,unknown_relation
205,21,,,Architecture_Vision,hasObjective,Objective,False,False,,,,,,,,unknown_relation,unknown_relation
206,21,,,Objective,color,Pink,False,False,,,,,,,,unknown_relation,unknown_relation
207,21,,,Architecture_Vision,hasInitiative,Initiative,False,False,,,,,,,,unknown_relation,unknown_relation
208,21,,,Initiative,color,Purple,False,False,,,,,,,,unknown_relation,unknown_relation
209,21,,,Architecture_Vision,represents,strategic_goals,False,False,,,,,,,,unknown_relation,unknown_relation
210,21,,,Architecture_Vision,represents,transformation_initiatives,False,False,,,,,,,,unknown_relation,unknown_relation
211,22,,,Business_Architecture_(TOGAF®_B),includes,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
212,22,,,Business_Architecture_(TOGAF®_B),includes,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
213,22,,,Business_Architecture_(TOGAF®_B),includes,Process,False,False,,,,,,,,unknown_relation,unknown_relation
214,22,,,Organization,color,Black,False,False,,,,,,,,unknown_relation,unknown_relation
215,22,,,Business_Capability,color,Grey,False,False,,,,,,,,unknown_relation,unknown_relation
216,22,,,Process,color,Green,False,False,,,,,,,,unknown_relation,unknown_relation
217,22,,,Business_Architecture_(TOGAF®_B),captures,business_structure,False,False,,,,,,,,unknown_relation,unknown_relation
218,22,,,Business_Architecture_(TOGAF®_B),captures,capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
219,22,,,Business_Architecture_(TOGAF®_B),captures,operational_processes,False,False,,,,,,,,unknown_relation,unknown_relation
220,23,,,Information_Systems_Architecture_(TOGAF®_C),includes,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
221,23,,,Application_Architecture,includes,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
222,23,,,Digital_Solution,color,Red,False,False,,,,,,,,unknown_relation,unknown_relation
223,23,,,Application_Architecture,includes,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
224,23,,,IT_Product,color,Dark_Red,False,False,,,,,,,,unknown_relation,unknown_relation
225,23,,,Application_Architecture,includes,Interface,False,False,,,,,,,,unknown_relation,unknown_relation
226,23,,,Interface,color,Yellow,False,False,,,,,,,,unknown_relation,unknown_relation
227,23,,,Information_Systems_Architecture_(TOGAF®_C),includes,Information/Data_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
228,23,,,Information/Data_Architecture,includes,Information_Object,False,False,,,,,,,,unknown_relation,unknown_relation
229,23,,,Information_Object,color,Purple,False,False,,,,,,,,unknown_relation,unknown_relation
230,23,,,Application_Architecture,represents,implementation_of_business_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
231,23,,,implementation_of_business_capabilities,through,applications_and_data_structures,False,False,,,,,,,,unknown_relation,unknown_relation
232,24,,,Technology_Architecture_(TOGAF®_D),includes,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
233,24,,,IT_Component,color,Dark_Blue,False,False,,,,,,,,unknown_relation,unknown_relation
234,24,,,Technology_Architecture_(TOGAF®_D),includes,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
235,24,,,Vendor,color,Teal,False,False,,,,,,,,unknown_relation,unknown_relation
236,24,,,Technology_Architecture_(TOGAF®_D),includes,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
237,24,,,Tech_Capability,color,Light_Green,False,False,,,,,,,,unknown_relation,unknown_relation
238,24,,,Technology_Architecture_(TOGAF®_D),describes,technical_infrastructure,False,False,,,,,,,,unknown_relation,unknown_relation
239,24,,,Technology_Architecture_(TOGAF®_D),describes,supporting_technology_components,False,False,,,,,,,,unknown_relation,unknown_relation
240,25,,,LeanIX_object,representedBy,Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
241,25,,,Fact_Sheet,interconnectedThrough,mappings,False,False,,,,,,,,unknown_relation,unknown_relation
242,25,,,Fact_Sheet,form,comprehensive_domain-oriented_technical_architecture,False,False,,,,,,,,unknown_relation,unknown_relation
243,25,,,object_attributes,basedOn,LeanIX_standard_data_model,False,False,,,,,,,,unknown_relation,unknown_relation
244,25,,,object_attributes,extendedWith,Porsche-specific_attributes,False,False,,,,,,,,unknown_relation,unknown_relation
245,25,,,Porsche-specific_attributes,include,Security,False,False,,,,,,,,unknown_relation,unknown_relation
246,25,,,Porsche-specific_attributes,include,Data_Protection,False,False,,,,,,,,unknown_relation,unknown_relation
247,25,,,Porsche-specific_attributes,include,Governance,False,False,,,,,,,,unknown_relation,unknown_relation
248,25,,,Fact_Sheet_type,includes,mandatory_fields,False,False,,,,,,,,unknown_relation,unknown_relation
249,25,,,mandatory_fields,fulfill,PASS_minimum_standards,False,False,,,,,,,,unknown_relation,unknown_relation
250,25,,,mandatory_fields,are,clearly_marked,False,False,,,,,,,,unknown_relation,unknown_relation
251,26,,,Architectural_Objects_and_Attributes,hasSection,Definition,False,False,,,,,,,,unknown_relation,unknown_relation
252,26,,,Architectural_Objects_and_Attributes,hasSection,Purpose_and_Benefit,False,False,,,,,,,,unknown_relation,unknown_relation
253,26,,,Definition,explains,object_representation,False,False,,,,,,,,unknown_relation,unknown_relation
254,26,,,Definition,basedOn,standard_definitions,False,False,,,,,,,,unknown_relation,unknown_relation
255,26,,,Definition,basedOn,Porsche-specific_characteristics,False,False,,,,,,,,unknown_relation,unknown_relation
256,26,,,Purpose_and_Benefit,describes,role_of_object_in_architecture_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
257,26,,,Purpose_and_Benefit,describes,value_of_object_in_architecture_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
258,26,,,all_pages,follow,same_structure,False,False,,,,,,,,unknown_relation,unknown_relation
259,26,,,all_pages,provide,context-specific_content,False,False,,,,,,,,unknown_relation,unknown_relation
260,27,,,Architectural_Objects_and_Attributes,describes,role_and_value_in_architecture_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
261,27,,,Attributes_Subpage,describes,attributes_of_the_object,False,False,,,,,,,,unknown_relation,unknown_relation
