pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
112,46,,,Application,requires,IT_Component,True,True,application,requires,it component,1.0,1.0,1.0,1.0,,
113,46,,,Application,consists_of,Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
114,46,,,Application,consists_of,System,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
115,46,,,Application,consists_of,Software,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
116,46,,,Application,consists_of,User_Interface,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
117,46,,,Application,provides,API,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
118,46,,,Application,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
119,46,,,Platform,is_similar_to,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
120,46,,,Platform,provides,Technical_Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
121,46,,,Platform,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
122,46,,,Platform,Child,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
123,46,,,Platform,supports,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
124,48,,,IT_Product,classifies,Architecture_Layer,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
125,48,,,IT_Product,supports,Functional_Development_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
126,48,,,IT_Product,supports,Portfolio_and_Release_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
127,48,,,IT_Product,documents,Security_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
128,48,,,IT_Product,documents,Compliance_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
129,48,,,IT_Product,documents,Data_Protection_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
130,48,,,IT_Product,documents,Governance_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
131,48,,,IT_Product,ensures,Compliance,True,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
132,48,,,Compliance,consists_of,Data_Protection_Requirements,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
133,48,,,Compliance,consists_of,Governance_Requirements,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
134,48,,,Compliance,consists_of,Risk_Management_Obligations,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
135,48,,,Compliance,consists_of,Security_Requirements,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
136,48,,,IT_Product,provides,Information_Hub,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
137,48,,,Information_Hub,supported_by,Enterprise_Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
138,48,,,Information_Hub,supported_by,Enterprise_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
139,49,,,Application,supports,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
140,49,,,Platform,provides,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
141,49,,,Infrastructure,supports,Application_Development,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
142,49,,,Infrastructure,supports,Application_Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
143,52,,,Initiative,requires,Resource,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
144,52,,,Initiative,affects,Enterprise_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
145,52,,,Initiative,improves,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
146,52,,,Initiative,linkedTo,Strategic_Intent,False,False,,,,,,,,unknown_relation,unknown_relation
147,52,,,Initiative,linkedTo,Execution,False,False,,,,,,,,unknown_relation,unknown_relation
148,53,,,Initiative,improves,Change,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
149,53,,,Initiative,supports,Objective_Realization,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
150,53,,,Initiative,realizes,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
151,53,,,Initiative,enables,Traceable_Execution,False,False,,,,,,,,unknown_relation,unknown_relation
152,54,,,Initiative,affects,Business_Capability,True,True,initiative,affects,business capability,1.0,1.0,1.0,1.0,,
153,54,,,Initiative,affects,Business_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
154,54,,,Initiative,affects,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
155,54,,,Initiative,affects,Organization,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
156,54,,,Initiative,affects,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
157,54,,,Initiative,affects,IT_Component,True,True,initiative,affects,it component,1.0,1.0,1.0,1.0,,
158,57,,,Initiative,affects,Architecture_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
159,57,,,Initiative,affects,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
160,61,,,Interface,linkedTo,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
161,62,,,Information_Object,transmits,Interface,True,False,,,,,,,,direction_mismatch,known_relation_but_subject_not_allowed
162,62,,,Interface,supports,Data_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
163,62,,,Interface,supports,Integration_Design,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
164,62,,,Interface,supports,Impact_Analysis,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
165,62,,,Interface,alignedWith,Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
166,62,,,Interface,alignedWith,IT_Product_Boundary,False,False,,,,,,,,unknown_relation,unknown_relation
167,63,,,Interface,linkedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
168,63,,,Interface,transmits,Data,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
169,63,,,Information_Object_Type,defines,Data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
170,63,,,Interface,classifies,Information_Object_Type,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
171,63,,,Interface,residesIn,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
172,63,,,Data,definedIn,Information_and_Data_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
173,63,,,Interface,supports,Application_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
174,63,,,Interface,supports,Information_and_Data_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
175,73,,,Fact_Sheet_Type,status_of,Lifecycle,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
176,73,,,Lifecycle_Data,supports,Strategic_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
177,73,,,Lifecycle_Data,supports,Portfolio_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
178,73,,,Lifecycle_Data,supports,Compliance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
179,73,,,Lifecycle_Data,supports,Impact_Analysis,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
180,73,,,Lifecycle_Data,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
181,75,,,Fact_Sheet,responsible_for,Organizational_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
182,75,,,Organizational_Responsibility,definedAt,Organizational_Structure_Level,False,False,,,,,,,,unknown_relation,unknown_relation
183,75,,,Organizational_Responsibility,definedAt,Process_Organization_Level,False,False,,,,,,,,unknown_relation,unknown_relation
184,75,,,Organizational_Responsibility,classifies,Functional_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
185,75,,,Organizational_Responsibility,classifies,Technical_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
186,77,,,Organizational_Structure,consists_of,Division,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
187,77,,,Organizational_Structure,consists_of,Department,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
188,77,,,Responsibility,responsible_for,Organizational_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
189,81,,,Fact_Sheet,Successor,Fact_Sheet,True,True,fact sheet,successor,fact sheet,1.0,1.0,1.0,1.0,,
190,81,,,Fact_Sheet,Predecessor,Fact_Sheet,True,True,fact sheet,predecessor,fact sheet,1.0,1.0,1.0,1.0,,
191,85,,,Parent_Child_Relation,defines,Containment_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
192,85,,,Parent_Child_Relation,defines,Ownership_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
193,86,,,Application,Parent,Application,True,True,application,parent,application,1.0,1.0,1.0,1.0,,
194,87,,,Organization_Unit,consists_of,Organization_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
195,87,,,Portfolio,consists_of,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
196,88,,,Parent_Fact_Sheet,consists_of,Child_Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
197,88,,,Child_Fact_Sheet,inheritsFrom,Parent_Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
198,92,,,Business_Capability,defines,Strategic_Abstraction,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
199,92,,,Business_Capability,defines,Functional_Need,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
200,92,,,Business_Capability,informs,Business,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
201,92,,,Business_Capability,informs,IT,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
202,95,,,Business_Capability,Child,Structured_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
203,95,,,Business_Capability,Child,Business_Capability,True,True,business capability,child,business capability,1.0,1.0,1.0,1.0,,
204,96,,,Business_Capability,classifies,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
205,96,,,Business_Capability,supports,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
206,97,,,Capability,Parent,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
207,97,,,Structured_Element,Parent,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
208,98,,,Organizational_Unit,responsible_for,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
209,100,,,Capability,supports,Enterprise_Architecture_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
210,100,,,Organizational_Unit,defines,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
211,100,,,Business_Capability,is_similar_to,Structured_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
212,100,,,Responsibility,owned_by,Organizational_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
213,104,,,Business_Process,importedFrom,Process_Modeling_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
214,104,,,Business_Process,linkedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
215,104,,,IT_Product,versioned_as,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
216,105,,,IT_Product,supports,Process_Step,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
217,105,,,IT_Product,supports,Application,True,True,it product,supports,application,1.0,1.0,1.0,1.0,,
218,106,,,Business_Capability,responsible_for,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
219,107,,,Process,synchronizedTo,Enterprise_Architecture_Repository,False,False,,,,,,,,unknown_relation,unknown_relation
220,107,,,Process_Modeling_Tool,uses,Process_Logic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
221,107,,,Enterprise_Architecture_Repository,uses,Architecture_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
222,111,,,Process,linkedTo,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
223,113,,,IT_Component,defines,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
224,113,,,IT_Component,Parent,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
225,114,,,IT_Component,partOf,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
226,114,,,IT_Component,consists_of,Infrastructure_Component,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
227,114,,,IT_Component,consists_of,Platform_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
228,114,,,IT_Component,consists_of,Service_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
229,114,,,IT_Component,defines,Technical_Characteristic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
230,117,,,IT_Component,classifies,Hardware_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
231,117,,,IT_Component,classifies,Software_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
232,117,,,IT_Component,consists_of,Information_System,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
233,118,,,IT_Component,affects,Cost,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
234,118,,,IT_Component,governed_by,Service_Level_Agreement,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
