pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
15,3,,,Business_Capability,classifies,Software_Based_System,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
16,3,,,Software_Based_System,classifies,Business_Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
17,3,,,Software_Based_System,classifies,Technical_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
18,4,,,Business_Process,defines,Execution_of_Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
19,4,,,Business_Capability,is_similar_to,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
20,5,,,Application,supports,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
21,6,,,Application_Support,classifies,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
22,6,,,Transition,governed_by,Business_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
23,6,,,Transition,governed_by,Portfolio,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
24,6,,,Investment,governed_by,Business_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
25,6,,,Investment,governed_by,Portfolio,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
26,6,,,Capability,linkedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
27,6,,,Capability,linkedTo,Corporate_Goal,False,False,,,,,,,,unknown_relation,unknown_relation
28,7,,,Capability,classifies,Business_Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
29,7,,,Capability,classifies,Technical_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
30,7,,,Capability,is_similar_to,Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
31,7,,,Capability,relatedTo,IT_Landscape,False,False,,,,,,,,unknown_relation,unknown_relation
32,7,,,Capability,relatedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
33,7,,,Capability,relatedTo,Strategy,False,False,,,,,,,,unknown_relation,unknown_relation
34,9,,,Business_Capability_Fact_Sheet,requires,Internal_User,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
35,9,,,Internal_User,responsible_for,Role,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
36,10,,,Digital_Solution,provides,Business_Value,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
37,10,,,Digital_Solution,uses,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
38,10,,,IT_Product,classifies,Modular_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
39,10,,,IT_Product,classifies,Technically_Bounded_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
40,10,,,IT_Product,classifies,Logically_Bounded_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
41,10,,,IT_Product,realizes,Business_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
42,10,,,IT_Product,forms,Technical_Foundation,False,False,,,,,,,,unknown_relation,unknown_relation
43,10,,,Digital_Solution,consists_of,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
44,10,,,Digital_Solution,consists_of,Method_and_Practice,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
45,10,,,Digital_Solution,consists_of,Organizational_Structure,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
46,11,,,Digital_Solution,consists_of,IT_Product,True,True,digital solution,consists of,it product,1.0,1.0,1.0,1.0,,
47,12,,,IT_Product,classifies,Application,True,True,it product,classifies,application,1.0,1.0,1.0,1.0,,
48,12,,,IT_Product,classifies,Business_Service,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
49,12,,,IT_Product,classifies,Business_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
50,12,,,IT_Product,consists_of,Associated_Technology,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
51,12,,,IT_Product,supports,Business_Capability,True,True,it product,supports,business capability,1.0,1.0,1.0,1.0,,
52,12,,,IT_Product,supports,Process,True,True,it product,supports,process,1.0,1.0,1.0,1.0,,
53,12,,,IT_Product,supports,Data_Entity,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
54,12,,,Digital_Solution,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
55,12,,,Digital_Solution,developedBy,Agile_Team,False,False,,,,,,,,unknown_relation,unknown_relation
56,12,,,Agile_Team,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
57,12,,,Digital_Solution,managedWithin,Portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
58,13,,,Digital_Solution,consists_of,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
59,13,,,Digital_Solution,consists_of,Organizational_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
60,13,,,IT_Product,classifies,Service,True,False,,,,,,,,direction_mismatch,known_relation_but_object_not_allowed
61,13,,,IT_Product,classifies,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
62,13,,,IT_Product,consists_of,Supporting_Technology,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
63,13,,,Business_Enablement,supports,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
64,13,,,Business_Enablement,supports,Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
65,13,,,Business_Enablement,supports,Data_Entity,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
66,13,,,Business_Enablement,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
67,13,,,Value_Stream_Alignment,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
68,13,,,Digital_Solution,developedWithin,Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
69,13,,,IT_Product,definedBy,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
70,13,,,Delivery_Model,ensures,Scalability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
71,13,,,Delivery_Model,ensures,Stability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
72,13,,,Delivery_Model,ensures,Speed,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
73,13,,,Digital_Solution,serves,Internal_User,False,False,,,,,,,,unknown_relation,unknown_relation
74,13,,,Digital_Solution,serves,External_User,False,False,,,,,,,,unknown_relation,unknown_relation
75,14,,,Digital_Solution,provides,End_to_End_Value,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
76,14,,,Digital_Solution,supports,Organization,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
77,14,,,Organization,aligns,Technical_Delivery,False,False,,,,,,,,unknown_relation,unknown_relation
78,14,,,Technical_Delivery,alignedWith,Business_Strategy,False,False,,,,,,,,unknown_relation,unknown_relation
79,14,,,Technical_Delivery,alignedWith,External_User_Needs,False,False,,,,,,,,unknown_relation,unknown_relation
80,17,,,Architectural_Information_System,definedBy,Architecture_Repository,False,False,,,,,,,,unknown_relation,unknown_relation
81,17,,,Regulatory_Information_System,definedBy,Architecture_Repository,False,False,,,,,,,,unknown_relation,unknown_relation
82,17,,,Architectural_Object,realizedBy,Architecture_Modeling_Process,False,False,,,,,,,,unknown_relation,unknown_relation
83,17,,,Architectural_Object,maintainedBy,Architecture_Modeling_Process,False,False,,,,,,,,unknown_relation,unknown_relation
84,17,,,Architectural_Object,assignedTo,Architecture_Level,False,False,,,,,,,,unknown_relation,unknown_relation
85,18,,,Business_Architecture,consists_of,Objective,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
86,18,,,Business_Architecture,consists_of,Initiative,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
87,18,,,Business_Architecture,consists_of,Organization,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
88,18,,,Business_Architecture,consists_of,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
89,18,,,Business_Architecture,consists_of,Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
90,18,,,Application_Architecture,consists_of,Digital_Solution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
91,18,,,Application_Architecture,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
92,18,,,Application_Architecture,consists_of,Interface,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
93,18,,,Information_Architecture,responsible_for,Data_Object,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
94,19,,,Business_Architecture,is_similar_to,Information_Systems_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
95,19,,,Business_Architecture,defines,Business_Architecture_Domain,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
96,19,,,Technology_Architecture,supports,Technical_Realization,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
97,19,,,Technical_Realization,realizes,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
98,19,,,Application,requires,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
99,19,,,Infrastructure,supports,Procurement,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
100,19,,,Infrastructure,supports,Integration,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
101,19,,,Infrastructure,supports,Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
102,19,,,Technology_Architecture,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
103,19,,,Technology_Architecture,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
104,19,,,Technology_Architecture,consists_of,Vendor,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
105,19,,,Technology_Architecture,consists_of,Tech_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
106,20,,,Business_Architecture,consists_of,Information_Systems_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
107,20,,,Information_Systems_Architecture,consists_of,IT_Product,True,True,information systems architecture,consists of,it product,1.0,1.0,1.0,1.0,,
108,20,,,Information_Systems_Architecture,consists_of,IT_Component,True,False,,,,,,,,direction_mismatch,known_relation_but_object_not_allowed
109,20,,,Information_Systems_Architecture,consists_of,Vendor,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
110,20,,,Information_Systems_Architecture,consists_of,Tech_Capability,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
111,20,,,Information_Systems_Architecture,structuredBy,Architecture_Layer,False,False,,,,,,,,unknown_relation,unknown_relation
112,21,,,Initiative,realizes,Strategic_Goal,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
113,21,,,Initiative,is_similar_to,Transformation_Initiative,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
114,22,,,Business_Architecture,captures,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
115,22,,,Business_Architecture,captures,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
116,22,,,Business_Architecture,captures,Process,False,False,,,,,,,,unknown_relation,unknown_relation
117,23,,,Digital_Solution,realizes,Business_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
118,23,,,Digital_Solution,realizes,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
119,23,,,Digital_Solution,realizes,Data_Structure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
120,24,,,Technology_Architecture,defines,Technical_Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
121,24,,,Technology_Architecture,defines,Technology_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
122,25,,,Object,provides,Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
123,25,,,Fact_Sheet,uses,Mapping,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
124,25,,,Fact_Sheet,realizes,Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
125,25,,,Object,hasAttribute,Attribute,False,False,,,,,,,,unknown_relation,unknown_relation
126,25,,,Attribute,basedOn,Standard_Data_Model,False,False,,,,,,,,unknown_relation,unknown_relation
127,25,,,Attribute,extendedWith,Domain_Specific_Attribute,False,False,,,,,,,,unknown_relation,unknown_relation
128,25,,,Fact_Sheet_Type,consists_of,Mandatory_Field,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
129,25,,,Mandatory_Field,requires,Standard,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
130,26,,,Architectural_Object,defines,Definition,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
131,26,,,Architectural_Object,defines,Purpose_and_Benefit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
132,26,,,Purpose_and_Benefit,informs,Role_and_Value,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
133,26,,,Role_and_Value,affects,Architecture_Modeling,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
134,27,,,Architectural_Object,defines,Architecture_Modeling,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
135,27,,,Architectural_Object,consists_of,Attribute,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
136,27,,,Attribute,alignedWith,Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
137,27,,,Architectural_Object,defines,Modeling_Guideline,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
138,27,,,Modeling_Guideline,consists_of,Modeling_Location,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
139,27,,,Modeling_Guideline,responsible_for,Responsible_Role,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
140,30,,,Architecture_Vision,consists_of,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
141,30,,,Architecture_Vision,consists_of,Initiative,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
142,30,,,Information_Systems_Architecture,consists_of,Digital_Solution,True,True,information systems architecture,consists of,digital solution,1.0,1.0,1.0,1.0,,
143,30,,,IT_Product,classifies,Group_Application,True,True,it product,classifies,group application,1.0,1.0,1.0,1.0,,
144,30,,,Information_Systems_Architecture,consists_of,Interface,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
145,30,,,Information_Architecture,consists_of,Data_Object,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
146,31,,,Mapping,realizes,Domain_Oriented_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
147,31,,,Mapping,realizes,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
148,32,,,Page,classifies,Main_Page,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
149,32,,,Page,classifies,Attributes_Page,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
150,32,,,Page,classifies,Modeling_Page,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
151,32,,,Main_Page,informs,Definition,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
152,32,,,Main_Page,informs,Purpose,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
153,32,,,Main_Page,informs,Benefit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
154,32,,,Attributes_Page,consists_of,Attribute,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
155,32,,,Attribute,owned_by,Object,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
156,32,,,Modeling_Page,consists_of,Modeling_Logic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
157,32,,,Modeling_Page,consists_of,Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
158,32,,,Modeling_Page,consists_of,Guideline,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
159,32,,,Modeling_Page,linksTo,External_Reference,False,False,,,,,,,,unknown_relation,unknown_relation
160,33,,,Attribute,requires,Justification,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
161,33,,,Attribute,status_of,Architecture_Relevant,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
162,34,,,IT_Component,Parent,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
163,34,,,IT_Component,Parent,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
164,34,,,IT_Component,affects,Business_Logic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
165,34,,,IT_Component,affects,Business_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
166,34,,,IT_Component,classifies,Commercial_Off_The_Shelf_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
167,34,,,IT_Component,classifies,Custom_Developed_Software,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
168,34,,,IT_Component,provides,Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
169,34,,,IT_Component,provides,Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
170,34,,,IT_Component,provides,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
171,35,,,IT_Component,provides,Functionality_of_IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
172,35,,,IT_Component,provides,Operation_of_IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
173,36,,,IT_Component,consists_of,IT_Product,True,True,it component,consists of,it product,1.0,1.0,1.0,1.0,,
174,36,,,IT_Component,uses,Technical_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
175,36,,,IT_Component,uses,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
176,36,,,IT_Component,supports,Strategic_IT_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
177,36,,,IT_Component,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
178,37,,,Database,provides,Structured_Data_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
179,37,,,Middleware,provides,Distributed_Streaming_and_Messaging,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
180,37,,,Operating_System,provides,Secure_and_Scalable_Server_Environment,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
181,37,,,Web_Server,provides,High_Performance_Web_Serving_and_Reverse_Proxy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
182,37,,,Runtime_Environment,provides,Libraries_and_Components_to_Run_Applications,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
183,37,,,Development_Framework,provides,Application_Building_and_Running,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
184,37,,,Monitoring_Tool,provides,IT_Infrastructure_Monitoring_and_Alerting,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
185,37,,,Security_Component,provides,Identity_and_Access_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
186,37,,,Container_Platform,provides,Containerized_Application_Development_and_Running,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
187,37,,,CI/CD_Tool,provides,Continuous_Integration_and_Delivery_Automation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
188,37,,,Custom_Library,provides,Proprietary_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
189,37,,,API_Gateway,provides,API_Creation_Publishing_and_Security,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
190,38,,,IT_Component,classifies,Database,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
191,38,,,IT_Component,classifies,Middleware,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
192,38,,,IT_Component,classifies,Operating_System,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
193,38,,,IT_Component,classifies,Web_Server,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
194,38,,,IT_Component,classifies,Runtime_Environment,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
195,38,,,IT_Component,classifies,Development_Framework,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
196,38,,,IT_Component,classifies,Monitoring_Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
197,38,,,IT_Component,classifies,Security_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
198,38,,,IT_Component,classifies,Container_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
199,38,,,IT_Component,classifies,CI/CD_Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
200,38,,,IT_Component,classifies,Custom_Library,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
201,38,,,IT_Component,classifies,API_Gateway,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
202,40,,,IT_Component,requiredBy,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
203,40,,,Use_of_IT_Component,supports,Strategic_Architecture_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
204,41,,,IT_Component,classifies,Foundational_Building_Block,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
205,41,,,IT_Component,partOf,Technical_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
206,41,,,Technical_Architecture,partOf,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
207,41,,,IT_Component,supports,IT_Solution_Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
208,41,,,IT_Component,supports,IT_Solution_Maintenance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
209,41,,,IT_Component,supports,IT_Solution_Change,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
210,42,,,IT_Component,uses,IT_Architecture_Modeling,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
211,42,,,IT_Component,uses,Documentation_Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
212,43,,,Role,classifies,Enterprise_Architect,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
213,43,,,Role,classifies,Product_Owner,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
214,43,,,Role,classifies,System_Architect,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
215,43,,,Role,classifies,Tech_Lead,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
216,43,,,Role,classifies,Technical_Responsible,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
217,43,,,Role,classifies,Business_Responsible,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
218,43,,,Role,classifies,Owner,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
219,43,,,Role,classifies,Observer,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
220,44,,,Subscription,assigns,Type,False,False,,,,,,,,unknown_relation,unknown_relation
221,44,,,Subscription,assigns,Role,False,False,,,,,,,,unknown_relation,unknown_relation
222,45,,,Application,provides,Business_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
223,45,,,Business_Functionality,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
224,45,,,Application,supports,Business_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
225,45,,,Application,alignedWith,Value_Creation_Process,False,False,,,,,,,,unknown_relation,unknown_relation
226,46,,,Application,supports,Value_Creation_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
227,46,,,Application,requires,IT_Component,True,True,application,requires,it component,1.0,1.0,1.0,1.0,,
228,46,,,Application,consists_of,Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
229,46,,,Application,consists_of,System,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
230,46,,,Application,consists_of,Software,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
