pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
28,4,,,Business_capabilities,describe,what_the_organization_must_be_able_to_do,False,False,,,,,,,,unknown_relation,unknown_relation
29,4,,,Business_processes,describe,how_capabilities_are_executed,False,False,,,,,,,,unknown_relation,unknown_relation
30,4,,,Business_capabilities,purpose,distinct_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
31,4,,,Business_processes,purpose,distinct_from_Business_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
32,4,,,Business_capabilities,abstractionLevel,different_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
33,4,,,Business_capabilities,modelingIntent,different_from_Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
34,5,,,Analytical_and_Operational_Value,identifies,gaps_in_IT_landscape,False,False,,,,,,,,unknown_relation,unknown_relation
35,5,,,gaps_in_IT_landscape,also_called,"""white spots""",False,False,,,,,,,,unknown_relation,unknown_relation
36,5,,,Analytical_and_Operational_Value,identifies,redundant_application_support,False,False,,,,,,,,unknown_relation,unknown_relation
37,5,,,redundant_application_support,for,same_capability,False,False,,,,,,,,unknown_relation,unknown_relation
38,5,,,Analytical_and_Operational_Value,enables,capability-based_application_portfolio_optimization,False,False,,,,,,,,unknown_relation,unknown_relation
39,6,,,Lifecycle_tracking,appliesTo,application_support_per_capability,False,False,,,,,,,,unknown_relation,unknown_relation
40,6,,,Planning,focusesOn,transitions,False,False,,,,,,,,unknown_relation,unknown_relation
41,6,,,Planning,focusesOn,investments,False,False,,,,,,,,unknown_relation,unknown_relation
42,6,,,Planning,appliesTo,business_units,False,False,,,,,,,,unknown_relation,unknown_relation
43,6,,,Planning,appliesTo,portfolios,False,False,,,,,,,,unknown_relation,unknown_relation
44,6,,,Strategic_alignment_reporting,links,capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
45,6,,,Strategic_alignment_reporting,links,applications,False,False,,,,,,,,unknown_relation,unknown_relation
46,6,,,Strategic_alignment_reporting,links,corporate_goals,False,False,,,,,,,,unknown_relation,unknown_relation
47,7,,,Application_Classification,keyConcept,Capability ↔ System_Type,False,False,,,,,,,,unknown_relation,unknown_relation
48,7,,,Application_Classification,distinguishes,business_application_vs._technical_component,False,False,,,,,,,,unknown_relation,unknown_relation
49,7,,,Conceptual_Separation,keyConcept,Capability ≠ Process,False,False,,,,,,,,unknown_relation,unknown_relation
50,7,,,Conceptual_Separation,distinction,"""What_vs._How""",False,False,,,,,,,,unknown_relation,unknown_relation
51,7,,,Analytical_Use,keyConcept,Capability → IT_Landscape,False,False,,,,,,,,unknown_relation,unknown_relation
52,7,,,Analytical_Use,identifies,gaps_overlaps_and_optimization_potential,False,False,,,,,,,,unknown_relation,unknown_relation
53,7,,,Lifecycle_Management,keyConcept,Capability → Application,False,False,,,,,,,,unknown_relation,unknown_relation
54,7,,,Lifecycle_Management,enables,lifecycle_tracking_and_planning,False,False,,,,,,,,unknown_relation,unknown_relation
55,7,,,Strategic_Alignment,keyConcept,Capability → Strategy,False,False,,,,,,,,unknown_relation,unknown_relation
56,7,,,Strategic_Alignment,supports,reporting_and_alignment_with_business_goals,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
57,8,,,All,correspondsTo,Enterprise_Architect_(SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
58,8,,,Responsible,correspondsTo,Owner_(non_SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
59,8,,,Observer,correspondsTo,Observer_(non_SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
60,9,,,Business_Capability_Fact_Sheet,requires,person_in_subscriptions,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
61,9,,,person_in_subscriptions,responsibleFor,content_and_quality_of_data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
62,9,,,assignment,type,type,False,False,,,,,,,,unknown_relation,unknown_relation
63,9,,,assignment,person,person,False,False,,,,,,,,unknown_relation,unknown_relation
64,9,,,assignment,role,role,False,False,,,,,,,,unknown_relation,unknown_relation
65,9,,,assignment,doneVia,subscriptions_in_fact_sheet,False,False,,,,,,,,unknown_relation,unknown_relation
66,10,,,Digital_Solution,alignedWith,Scaled_Agile_Framework_(SAFe),False,False,,,,,,,,unknown_relation,unknown_relation
67,10,,,Digital_Solution,extendedBy,Porsche-specific_terminology,False,False,,,,,,,,unknown_relation,unknown_relation
68,10,,,Digital_Solution,definition,cohesive_construct_that_delivers_business_value_by_integrating_multiple_IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
69,10,,,IT_Products,characteristic,modular,False,False,,,,,,,,unknown_relation,unknown_relation
70,10,,,IT_Products,characteristic,technically_and_logically_bounded_units,False,False,,,,,,,,unknown_relation,unknown_relation
71,10,,,IT_Products,function,implement_specific_business_functionalities,False,False,,,,,,,,unknown_relation,unknown_relation
72,10,,,IT_Products,partOf,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
73,10,,,IT_Products,form,technical_foundation_of_Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
74,10,,,Digital_Solution,hasElement,Business_processes,False,False,,,,,,,,unknown_relation,unknown_relation
75,10,,,Digital_Solution,hasElement,Methods_and_practices,False,False,,,,,,,,unknown_relation,unknown_relation
76,10,,,Digital_Solution,hasElement,Organizational_structures,False,False,,,,,,,,unknown_relation,unknown_relation
77,11,,,Digital_Solution,hasElement,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
78,12,,,Digital_Solution,consistsOf,IT_Products,True,True,digital solution,consists of,it product,0.984127,1.0,1.0,0.952381,,known_relation_but_object_not_allowed
79,12,,,IT_Product,type,application,False,False,,,,,,,,unknown_relation,unknown_relation
80,12,,,IT_Product,type,business_service,False,False,,,,,,,,unknown_relation,unknown_relation
81,12,,,IT_Product,type,business_platform,False,False,,,,,,,,unknown_relation,unknown_relation
82,12,,,IT_Product,deliveredTo,internal_users,False,False,,,,,,,,unknown_relation,unknown_relation
83,12,,,IT_Product,deliveredTo,external_users,False,False,,,,,,,,unknown_relation,unknown_relation
84,12,,,IT_Product,enables,business_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
85,12,,,IT_Product,enables,processes,False,False,,,,,,,,unknown_relation,unknown_relation
86,12,,,IT_Product,enables,data_entities,False,False,,,,,,,,unknown_relation,unknown_relation
87,12,,,Digital_Solution,enables,Operational_Value_Streams,False,False,,,,,,,,unknown_relation,unknown_relation
88,12,,,Digital_Solution,designedTo,support_and_enhance_Operational_Value_Streams,False,False,,,,,,,,unknown_relation,unknown_relation
89,12,,,Digital_Solution,delivers,measurable_business_value,False,False,,,,,,,,unknown_relation,unknown_relation
90,12,,,Digital_Solution,developedWithin,Single_Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
91,12,,,Digital_Solution,budgetedAndManagedWithin,one_portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
92,12,,,Digital_Solution,developedBy,one_or_more_agile_teams,False,False,,,,,,,,unknown_relation,unknown_relation
93,12,,,agile_teams,partOf,Single_Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
94,12,,,Digital_Solution,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
95,12,,,contributing_teams,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
96,12,,,contributing_teams,responsibleFor,defining_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
97,12,,,contributing_teams,responsibleFor,building_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
98,12,,,contributing_teams,responsibleFor,validating_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
99,12,,,contributing_teams,responsibleFor,releasing_IT_Products,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
100,12,,,IT_Products,makeUp,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
101,12,,,IT_Products,support,Independent_Delivery,False,False,,,,,,,,unknown_relation,unknown_relation
102,12,,,IT_Products,characteristic,independently_deployable,False,False,,,,,,,,unknown_relation,unknown_relation
103,12,,,IT_Products,status,operable,False,False,,,,,,,,unknown_relation,unknown_relation
104,12,,,IT_Products,ensure,resilience,False,False,,,,,,,,unknown_relation,unknown_relation
105,12,,,IT_Products,ensure,scalability,False,False,,,,,,,,unknown_relation,unknown_relation
106,12,,,IT_Products,ensure,speed,False,False,,,,,,,,unknown_relation,unknown_relation
107,13,,,Digital_Solution,composedOf,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
108,13,,,Digital_Solution,mayInclude,processes,False,False,,,,,,,,unknown_relation,unknown_relation
109,13,,,Digital_Solution,mayInclude,methods,False,False,,,,,,,,unknown_relation,unknown_relation
110,13,,,Digital_Solution,mayInclude,organizational_elements,False,False,,,,,,,,unknown_relation,unknown_relation
111,13,,,IT_Product,type,Application,False,False,,,,,,,,unknown_relation,unknown_relation
112,13,,,IT_Product,type,Service,False,False,,,,,,,,unknown_relation,unknown_relation
113,13,,,IT_Product,type,Platform,False,False,,,,,,,,unknown_relation,unknown_relation
114,13,,,IT_Product,hasSupportingTechnologies,true,False,False,,,,,,,,unknown_relation,unknown_relation
115,13,,,Modular_Structure,formedBy,Multiple_IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
116,13,,,Modular_Structure,forms,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
117,13,,,IT_Product,characteristic,Logical_Boundaries,False,False,,,,,,,,unknown_relation,unknown_relation
118,13,,,Logical_Boundaries,characteristic,technically_self-contained,False,False,,,,,,,,unknown_relation,unknown_relation
119,13,,,Logical_Boundaries,characteristic,logically_self-contained,False,False,,,,,,,,unknown_relation,unknown_relation
120,13,,,Business_Enablement,supports,business_capabilities,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
121,13,,,Business_Enablement,supports,processes,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
122,13,,,Business_Enablement,supports,data_entities,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
123,13,,,Value_Stream_Alignment,supports,Operational_Value_Streams,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
124,13,,,Digital_Solution,developedWithin,Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
125,13,,,Teams,within,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
126,13,,,Teams,define,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
127,13,,,Teams,build,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
128,13,,,Teams,validate,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
129,13,,,Teams,release,IT_Products,False,False,,,,,,,,unknown_relation,unknown_relation
130,13,,,Portfolio_Alignment,budgetedAndManagedWithin,one_portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
131,13,,,Portfolio_Alignment,governedWithin,one_portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
132,13,,,IT_Products,canBe,independently_released,False,False,,,,,,,,unknown_relation,unknown_relation
133,13,,,IT_Products,canBe,independently_operated,False,False,,,,,,,,unknown_relation,unknown_relation
134,13,,,Resilience_&_Speed,ensure,scalable_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
135,13,,,Resilience_&_Speed,ensure,stable_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
136,13,,,Resilience_&_Speed,ensure,fast_delivery,False,False,,,,,,,,unknown_relation,unknown_relation
137,13,,,Outcome-Oriented,customersSeek,complete_solutions,False,False,,,,,,,,unknown_relation,unknown_relation
138,13,,,Outcome-Oriented,customersDoNotSeek,isolated_features,False,False,,,,,,,,unknown_relation,unknown_relation
139,13,,,Solutions,serve,internal_employees,False,False,,,,,,,,unknown_relation,unknown_relation
140,13,,,Solutions,serve,external_customers,False,False,,,,,,,,unknown_relation,unknown_relation
141,14,,,Digital_Solution,delivers,end-to-end_value,False,False,,,,,,,,unknown_relation,unknown_relation
142,14,,,end-to-end_value,to,internal_customers,False,False,,,,,,,,unknown_relation,unknown_relation
143,14,,,end-to-end_value,to,external_customers,False,False,,,,,,,,unknown_relation,unknown_relation
144,14,,,Customers,doNotPurchase,isolated_features_or_capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
145,14,,,Customers,customersSeek,complete_solutions,False,False,,,,,,,,unknown_relation,unknown_relation
146,14,,,complete_solutions,fulfill,desired_outcomes,False,False,,,,,,,,unknown_relation,unknown_relation
147,14,,,Digital_Solutions,enables,organizations,False,False,,,,,,,,unknown_relation,unknown_relation
148,14,,,organizations,align,technical_delivery_with_business_strategy,False,False,,,,,,,,unknown_relation,unknown_relation
149,14,,,organizations,align,technical_delivery_with_customer_needs,False,False,,,,,,,,unknown_relation,unknown_relation
150,15,,,Chief_Architect_(SAFe),role,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
151,15,,,Enterprise_Architect_(SAFe),role,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
152,15,,,Product_Management_(SAFe),role,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
153,15,,,System_Architect_(SAFe),role,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
154,15,,,Owner_(non_SAFe),role,Responsible,False,False,,,,,,,,unknown_relation,unknown_relation
155,15,,,Observer_(non_SAFe),role,Observer,False,False,,,,,,,,unknown_relation,unknown_relation
156,16,,,Digital_Solution_Fact_Sheet,requires,person_in_subscriptions,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
157,16,,,person_in_subscriptions,responsibleFor,content,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
158,16,,,person_in_subscriptions,responsibleFor,quality_of_data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
159,16,,,assignment,hasType,type,False,False,,,,,,,,unknown_relation,unknown_relation
160,16,,,assignment,consistsOf,person,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
161,16,,,assignment,hasRole,role,False,False,,,,,,,,unknown_relation,unknown_relation
162,16,,,assignment,doneVia,subscriptions,False,False,,,,,,,,unknown_relation,unknown_relation
163,16,,,subscriptions,partOf,fact_sheet,False,False,,,,,,,,unknown_relation,unknown_relation
164,17,,,Architectural_and_regulatory_information_systems,modeledIn,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
165,17,,,Architectural_and_regulatory_information_systems,across,all_TOGAF_architecture_levels,False,False,,,,,,,,unknown_relation,unknown_relation
166,17,,,Architectural_and_regulatory_information_systems,achievedThrough,creation_maintenance_and_assignment_of_architectural_objects,False,False,,,,,,,,unknown_relation,unknown_relation
167,18,,,Architecture_Levels,includes,Objectives,False,False,,,,,,,,unknown_relation,unknown_relation
168,18,,,Architecture_Levels,includes,Initiatives_(Projects),False,False,,,,,,,,unknown_relation,unknown_relation
169,18,,,Business_Architecture,includes,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
170,18,,,Business_Architecture,includes,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
171,18,,,Business_Architecture,includes,Process,False,False,,,,,,,,unknown_relation,unknown_relation
172,18,,,Business_Capability,createdAndMaintainedOutsideOf,LeanIX,False,False,,,,,,,,unknown_relation,unknown_relation
173,18,,,Business_Capability,createdAndMaintainedOutsideOf,Business_Process_Modeling,False,False,,,,,,,,unknown_relation,unknown_relation
174,18,,,Business_Architecture,includes,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
175,18,,,Business_Architecture,includes,"IT_Product_(Application,_Platform,_Group_Application)",False,False,,,,,,,,unknown_relation,unknown_relation
176,18,,,Business_Architecture,includes,Interface,False,False,,,,,,,,unknown_relation,unknown_relation
177,18,,,Digital_Solution,partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
178,18,,,"IT_Product_(Application,_Platform,_Group_Application)",partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
179,18,,,Interface,partOf,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
180,18,,,Data_Objects,managedIn,Information_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
181,19,,,Business_Architecture,forms,Business_Architecture_domain,False,False,,,,,,,,unknown_relation,unknown_relation
182,19,,,Information_Systems_Architecture,forms,Business_Architecture_domain,False,False,,,,,,,,unknown_relation,unknown_relation
183,19,,,Technology_Architecture,supports,technical_realization_of_applications,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
184,19,,,Applications,require,infrastructure_for_procurement_integration_and_operation,False,False,,,,,,,,unknown_relation,unknown_relation
185,19,,,Relevant_objects,include,IT_Product_(Platform),False,False,,,,,,,,unknown_relation,unknown_relation
186,19,,,Relevant_objects,include,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
187,19,,,Relevant_objects,include,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
188,19,,,Relevant_objects,include,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
189,19,,,Image,description,TOGAF-Based_Architecture_Metamodel_(LeanIX),False,False,,,,,,,,unknown_relation,unknown_relation
190,19,,,Image,represents,metamodel_of_information_system_architecture,False,False,,,,,,,,unknown_relation,unknown_relation
191,20,,,Business_Architecture,formsTogetherWith,Information_Systems_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
192,20,,,Information_Systems_Architecture,basedOn,TOGAF_framework,False,False,,,,,,,,unknown_relation,unknown_relation
193,20,,,Information_Systems_Architecture,representedBy,Metamodel,False,False,,,,,,,,unknown_relation,unknown_relation
194,20,,,Metamodel,includes,IT_Product_(Platform),False,False,,,,,,,,unknown_relation,unknown_relation
195,20,,,Metamodel,includes,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
196,20,,,Metamodel,includes,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
197,20,,,Metamodel,includes,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
198,20,,,Metamodel,structure,LeanIX_terminology,False,False,,,,,,,,unknown_relation,unknown_relation
199,20,,,Metamodel,dividedInto,Four_architecture_layers,False,False,,,,,,,,unknown_relation,unknown_relation
200,20,,,Each_architecture_layer,contains,Specific_object_types,False,False,,,,,,,,unknown_relation,unknown_relation
201,21,,,Architecture_Vision,hasObjective,Objective,False,False,,,,,,,,unknown_relation,unknown_relation
202,21,,,Objective,color,Pink,False,False,,,,,,,,unknown_relation,unknown_relation
203,21,,,Architecture_Vision,hasElement,Initiative,False,False,,,,,,,,unknown_relation,unknown_relation
204,21,,,Initiative,color,Purple,False,False,,,,,,,,unknown_relation,unknown_relation
205,21,,,Architecture_Vision,represents,strategic_goals,False,False,,,,,,,,unknown_relation,unknown_relation
206,21,,,Architecture_Vision,represents,transformation_initiatives,False,False,,,,,,,,unknown_relation,unknown_relation
207,22,,,Business_Architecture_(TOGAF®_B),includes,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
208,22,,,Business_Architecture_(TOGAF®_B),includes,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
209,22,,,Business_Architecture_(TOGAF®_B),includes,Process,False,False,,,,,,,,unknown_relation,unknown_relation
210,22,,,Organization,color,Black,False,False,,,,,,,,unknown_relation,unknown_relation
211,22,,,Business_Capability,color,Grey,False,False,,,,,,,,unknown_relation,unknown_relation
212,22,,,Process,color,Green,False,False,,,,,,,,unknown_relation,unknown_relation
213,22,,,Business_Architecture_(TOGAF®_B),captures,business_structure,False,False,,,,,,,,unknown_relation,unknown_relation
214,22,,,Business_Architecture_(TOGAF®_B),captures,capabilities,False,False,,,,,,,,unknown_relation,unknown_relation
215,22,,,Business_Architecture_(TOGAF®_B),captures,operational_processes,False,False,,,,,,,,unknown_relation,unknown_relation
216,23,,,Information_Systems_Architecture_(TOGAF®_C),includes,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
217,23,,,Application_Architecture,includes,Digital_Solution,False,False,,,,,,,,unknown_relation,unknown_relation
218,23,,,Digital_Solution,color,Red,False,False,,,,,,,,unknown_relation,unknown_relation
219,23,,,Application_Architecture,includes,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
220,23,,,IT_Product,color,Dark_Red,False,False,,,,,,,,unknown_relation,unknown_relation
221,23,,,Application_Architecture,includes,Interface,False,False,,,,,,,,unknown_relation,unknown_relation
222,23,,,Interface,color,Yellow,False,False,,,,,,,,unknown_relation,unknown_relation
223,23,,,Information_Systems_Architecture_(TOGAF®_C),includes,Information/Data_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
224,23,,,Information/Data_Architecture,includes,Information_Object,False,False,,,,,,,,unknown_relation,unknown_relation
225,23,,,Information_Object,color,Purple,False,False,,,,,,,,unknown_relation,unknown_relation
226,23,,,Information_Systems_Architecture_(TOGAF®_C),represents,implementation_of_business_capabilities_through_applications_and_data_structures,False,False,,,,,,,,unknown_relation,unknown_relation
227,24,,,Technology_Architecture_(TOGAF®_D),includes,IT_Component,False,False,,,,,,,,unknown_relation,unknown_relation
228,24,,,Technology_Architecture_(TOGAF®_D),includes,Vendor,False,False,,,,,,,,unknown_relation,unknown_relation
229,24,,,Technology_Architecture_(TOGAF®_D),includes,Tech_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
230,24,,,IT_Component,color,Dark_Blue,False,False,,,,,,,,unknown_relation,unknown_relation
231,24,,,Vendor,color,Teal,False,False,,,,,,,,unknown_relation,unknown_relation
232,24,,,Tech_Capability,color,Light_Green,False,False,,,,,,,,unknown_relation,unknown_relation
233,24,,,Technology_Architecture_(TOGAF®_D),describes,technical_infrastructure,False,False,,,,,,,,unknown_relation,unknown_relation
234,24,,,Technology_Architecture_(TOGAF®_D),describes,supporting_technology_components,False,False,,,,,,,,unknown_relation,unknown_relation
235,25,,,LeanIX_object,representedBy,Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
236,25,,,Fact_Sheet,interconnectedThrough,mappings,False,False,,,,,,,,unknown_relation,unknown_relation
237,25,,,mappings,form,comprehensive_domain-oriented_technical_architecture,False,False,,,,,,,,unknown_relation,unknown_relation
238,25,,,object,attributesBasedOn,LeanIX_standard_data_model,False,False,,,,,,,,unknown_relation,unknown_relation
239,25,,,object,extendedBy,Porsche-specific_attributes,False,False,,,,,,,,unknown_relation,unknown_relation
240,25,,,Porsche-specific_attributes,includeArea,Security,False,False,,,,,,,,unknown_relation,unknown_relation
241,25,,,Porsche-specific_attributes,includeArea,Data_Protection,False,False,,,,,,,,unknown_relation,unknown_relation
242,25,,,Porsche-specific_attributes,includeArea,Governance,False,False,,,,,,,,unknown_relation,unknown_relation
243,25,,,Fact_Sheet_type,includes,mandatory_fields,False,False,,,,,,,,unknown_relation,unknown_relation
244,25,,,mandatory_fields,fulfill,PASS_minimum_standards,False,False,,,,,,,,unknown_relation,unknown_relation
245,25,,,mandatory_fields,are,clearly_marked,False,False,,,,,,,,unknown_relation,unknown_relation
246,26,,,Architectural_Object,hasSection,Definition,False,False,,,,,,,,unknown_relation,unknown_relation
247,26,,,Architectural_Object,hasSection,Purpose_and_Benefit,False,False,,,,,,,,unknown_relation,unknown_relation
248,26,,,Definition,explains,what_the_object_represents,False,False,,,,,,,,unknown_relation,unknown_relation
249,26,,,Definition,basedOn,standard_definitions,False,False,,,,,,,,unknown_relation,unknown_relation
250,26,,,Definition,basedOn,Porsche-specific_characteristics,False,False,,,,,,,,unknown_relation,unknown_relation
251,26,,,Purpose_and_Benefit,describes,role_and_value_of_object_in_architecture_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
252,26,,,All_pages,follow,same_structure,False,False,,,,,,,,unknown_relation,unknown_relation
253,26,,,All_pages,provide,context-specific_content,False,False,,,,,,,,unknown_relation,unknown_relation
254,27,,,Architectural_Objects_and_Attributes,describes,role_and_value_of_object_in_architecture_modeling,False,False,,,,,,,,unknown_relation,unknown_relation
255,27,,,Attributes_Subpage,details,attributes_of_object,False,False,,,,,,,,unknown_relation,unknown_relation
256,27,,,Attributes_Subpage,alignedWith,corresponding_Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
257,27,,,Modeling_Subpage,explains,how_object_should_be_modeled,False,False,,,,,,,,unknown_relation,unknown_relation
