pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
14,4,,,IT_Product,supports,Business_Capability,True,True,it product,supports,business capability,1.0,1.0,1.0,1.0,,
15,5,,,Application,supports,Business_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
16,5,,,Business_Capability,linkedTo,Corporate_Goal,False,False,,,,,,,,unknown_relation,unknown_relation
17,6,,,Business_Capability,is_similar_to,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
18,6,,,Business_Capability,classifies,System_Type,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
19,6,,,Business_Capability,realizes,IT_Landscape,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
20,6,,,Business_Capability,realizes,Application,True,True,business capability,realizes,application,1.0,1.0,1.0,1.0,,
21,6,,,Business_Capability,alignedWith,Strategy,False,False,,,,,,,,unknown_relation,unknown_relation
22,9,,,Digital_Solution,provides,Business_Value,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
23,9,,,Digital_Solution,integrates,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
24,9,,,IT_Product,realizes,Business_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
25,9,,,Digital_Solution,consists_of,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
26,9,,,Digital_Solution,consists_of,Method_and_Practice,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
27,9,,,Digital_Solution,consists_of,Organizational_Structure,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
28,10,,,Digital_Solution,consists_of,IT_Product,True,True,digital solution,consists of,it product,1.0,1.0,1.0,1.0,,
29,10,,,IT_Product,classifies,Application,True,True,it product,classifies,application,1.0,1.0,1.0,1.0,,
30,10,,,IT_Product,classifies,Business_Service,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
31,10,,,IT_Product,classifies,Business_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
32,10,,,IT_Product,consists_of,Associated_Technology,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
33,10,,,IT_Product,supports,Process,True,True,it product,supports,process,1.0,1.0,1.0,1.0,,
34,10,,,IT_Product,supports,Data_Entity,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
35,10,,,Digital_Solution,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
36,10,,,Digital_Solution,developedWithin,Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
37,10,,,Digital_Solution,managedWithin,Portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
38,10,,,Digital_Solution,developedWithin,Agile_Team,False,False,,,,,,,,unknown_relation,unknown_relation
39,10,,,Agile_Team,partOf,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
40,11,,,Digital_Solution,consists_of,Organizational_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
41,11,,,IT_Product,classifies,Service,True,False,,,,,,,,direction_mismatch,known_relation_but_object_not_allowed
42,11,,,IT_Product,classifies,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
43,11,,,IT_Product,consists_of,Supporting_Technology,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
44,11,,,Digital_Solution,supports,Business_Capability,True,True,digital solution,supports,business capability,1.0,1.0,1.0,1.0,,
45,11,,,Digital_Solution,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
46,11,,,Digital_Solution,supports,Data_Entity,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
47,11,,,IT_Product,developedWithin,Development_Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
48,12,,,Digital_Solution,provides,End_to_End_Value,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
49,12,,,Digital_Solution,provides,Customer_Outcome,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
50,12,,,Digital_Solution,ensures,Organization_Alignment,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
51,12,,,Organization_Alignment,consists_of,Technical_Delivery,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
52,12,,,Organization_Alignment,consists_of,Business_Strategy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
53,12,,,Organization_Alignment,consists_of,Customer_Needs,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
54,16,,,Business_Architecture,consists_of,Organization,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
55,16,,,Business_Architecture,consists_of,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
56,16,,,Business_Architecture,consists_of,Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
57,16,,,Application_Architecture,consists_of,Digital_Solution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
58,16,,,Application_Architecture,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
59,16,,,Application_Architecture,consists_of,Interface,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
60,17,,,Technology_Architecture,supports,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
61,17,,,Application,requires,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
62,17,,,Infrastructure,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
63,17,,,Infrastructure,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
64,17,,,Infrastructure,consists_of,Tech_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
65,17,,,Business_Architecture,is_similar_to,Information_Systems_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
66,17,,,Information_Systems_Architecture,consists_of,Architecture_Layer,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
67,18,,,Initiative,realizes,Strategic_Goal,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
68,19,,,Business_Architecture,captures,Organization,False,False,,,,,,,,unknown_relation,unknown_relation
69,19,,,Business_Architecture,captures,Business_Capability,False,False,,,,,,,,unknown_relation,unknown_relation
70,19,,,Business_Architecture,captures,Process,False,False,,,,,,,,unknown_relation,unknown_relation
71,20,,,Digital_Solution,consists_of,Business_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
72,20,,,Digital_Solution,consists_of,Application_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
73,20,,,Digital_Solution,consists_of,Information_Data_Architecture,True,True,digital solution,consists of,information systems architecture,0.95082,1.0,1.0,0.852459,,known_relation_but_object_not_allowed
74,20,,,Information_Data_Architecture,consists_of,Information_Object,True,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
75,21,,,Technology_Architecture,defines,Technical_Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
76,21,,,Technology_Architecture,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
77,21,,,Technology_Architecture,consists_of,Tech_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
78,24,,,Architecture_Vision,consists_of,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
79,24,,,Architecture_Vision,consists_of,Initiative,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
80,24,,,Information_Systems_Architecture,consists_of,Digital_Solution,True,True,information systems architecture,consists of,digital solution,1.0,1.0,1.0,1.0,,
81,24,,,Information_Systems_Architecture,consists_of,IT_Product,True,True,information systems architecture,consists of,it product,1.0,1.0,1.0,1.0,,
82,24,,,Information_Systems_Architecture,consists_of,Interface,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
83,24,,,Information_Architecture,consists_of,Data_Object,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
84,24,,,Technology_Architecture,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
85,28,,,IT_Component,Parent,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
86,28,,,IT_Component,supports,IT_Product_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
87,28,,,IT_Component,classifies,Software,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
88,28,,,IT_Component,classifies,Commercial_Off_The_Shelf_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
89,28,,,IT_Component,classifies,Custom_Developed_Software,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
90,29,,,IT_Component,consists_of,IT_Product,True,True,it component,consists of,it product,1.0,1.0,1.0,1.0,,
91,29,,,IT_Component,uses,Technical_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
92,29,,,IT_Component,supports,Strategic_IT_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
93,29,,,IT_Component,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
94,30,,,Database,provides,Data_Storage_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
95,30,,,Middleware,provides,Data_Integration_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
96,30,,,Operating_System,provides,Secure_Server_Environment,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
97,30,,,Web_Server,provides,Web_Serving_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
98,30,,,Runtime_Environment,provides,Application_Runtime_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
99,30,,,Development_Framework,provides,Application_Development_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
100,30,,,Monitoring_Tool,provides,Infrastructure_Monitoring_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
101,30,,,Security_Component,provides,Identity_and_Access_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
102,30,,,Container_Platform,provides,Container_Management_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
103,30,,,CI/CD_Tool,provides,Continuous_Integration_and_Delivery_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
104,30,,,API_Gateway,provides,API_Management_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
105,30,,,Database,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
106,30,,,Middleware,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
107,30,,,Operating_System,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
108,30,,,Web_Server,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
109,30,,,Runtime_Environment,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
110,30,,,Development_Framework,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
111,30,,,Monitoring_Tool,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
112,30,,,Security_Component,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
113,30,,,Container_Platform,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
114,30,,,CI/CD_Tool,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
115,30,,,Custom_Library,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
116,30,,,API_Gateway,is_similar_to,Software_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
117,33,,,IT_Component,supports,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
118,33,,,IT_Component,TechPlatform,Technical_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
119,34,,,IT_Component,classifies,Foundational_Building_Block,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
120,34,,,IT_Component,classifies,Database,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
121,34,,,IT_Component,classifies,Middleware,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
122,34,,,IT_Component,classifies,Operating_System,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
123,34,,,IT_Component,classifies,Security_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
124,34,,,IT_Component,usedIn,Technical_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
125,34,,,IT_Component,supports,IT_Solution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
126,34,,,IT_Component,classifies,Commercial,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
127,34,,,IT_Component,classifies,Open_Source,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
128,34,,,IT_Component,classifies,Internally_Developed,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
129,37,,,Application,provides,Business_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
130,37,,,Application,supports,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
131,37,,,Application,supports,Value_Creation_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
132,37,,,Application,requires,IT_Component,True,True,application,requires,it component,1.0,1.0,1.0,1.0,,
133,37,,,Application,consists_of,Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
134,37,,,Application,consists_of,System,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
135,37,,,Application,consists_of,Software,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
136,37,,,Application,consists_of,User_Interface,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
137,37,,,Application,provides,API,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
138,37,,,Application,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
139,37,,,Platform,provides,Technical_Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
140,37,,,Platform,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
141,37,,,Platform,Child,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
142,37,,,Platform,provides,Foundation_For_Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
143,38,,,IT_Product,classifies,Enterprise_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
144,38,,,IT_Product,supports,Functional_Development_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
145,38,,,IT_Product,supports,Portfolio_and_Release_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
146,38,,,IT_Product,documents,Security_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
147,38,,,IT_Product,documents,Compliance_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
148,38,,,IT_Product,documents,Data_Protection_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
149,38,,,IT_Product,documents,Governance_Requirements,False,False,,,,,,,,unknown_relation,unknown_relation
150,38,,,IT_Product,ensures,Data_Protection_Regulation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
151,38,,,IT_Product,ensures,Corporate_Due_Diligence,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
152,38,,,IT_Product,ensures,Risk_Management_Obligations,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
153,38,,,IT_Product,ensures,Information_Security_Standard,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
154,38,,,IT_Product,ensures,IT_Security_Framework,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
155,38,,,IT_Product,provides,Information_Hub,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
156,38,,,IT_Product,integratesWith,Enterprise_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
157,38,,,Enterprise_Tool,supports,Change_and_Asset_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
158,38,,,Enterprise_Tool,supports,Data_Processing_Records,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
159,39,,,Application,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
160,39,,,Application,supports,Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
161,39,,,Platform,provides,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
162,39,,,Platform,supports,Application_Development,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
163,39,,,Platform,supports,Application_Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
164,39,,,IT_Product,is_similar_to,Business_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
165,39,,,IT_Component,is_similar_to,Technical_Capability,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
166,39,,,IT_Product,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
167,42,,,Initiative,requires,Resource,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
168,42,,,Initiative,affects,Enterprise_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
169,42,,,Initiative,supports,Objective,True,True,initiative,supports,objective,1.0,1.0,1.0,1.0,,
170,42,,,Initiative,links,Strategic_Intent,False,False,,,,,,,,unknown_relation,unknown_relation
171,42,,,Initiative,links,Execution,False,False,,,,,,,,unknown_relation,unknown_relation
172,43,,,Initiative,affects,Change,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
173,43,,,Initiative,supports,Objective_Realization,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
174,43,,,Initiative,defines,Characteristic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
175,43,,,Initiative,realizes,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
176,43,,,Initiative,ensures,Traceable_Execution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
177,44,,,Initiative,affects,Business_Capability,True,True,initiative,affects,business capability,1.0,1.0,1.0,1.0,,
178,44,,,Initiative,affects,Business_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
179,44,,,Initiative,affects,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
180,44,,,Initiative,affects,Organization,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
181,44,,,Initiative,affects,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
182,44,,,Initiative,affects,IT_Component,True,True,initiative,affects,it component,1.0,1.0,1.0,1.0,,
183,47,,,Initiative,affects,Architecture_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
184,47,,,Initiative,affects,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
185,50,,,Interface,connects,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
186,50,,,Interface,defines,Data_Exchange,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
187,52,,,Interface,connects,Application,False,False,,,,,,,,unknown_relation,unknown_relation
188,52,,,Interface,provides,Data_Exchange,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
189,52,,,Information_Object_Type,classifies,Data_Type,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
190,52,,,Application_Architecture,consists_of,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
191,52,,,Information_and_Data_Architecture,defines,Data_Semantics,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
192,52,,,Interface_Role,connects,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
193,52,,,Interface_Role,connects,Information_and_Data_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
194,57,,,Lifecycle_Data,supports,Strategic_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
195,57,,,Lifecycle_Data,supports,Portfolio_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
196,57,,,Lifecycle_Data,supports,Compliance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
197,57,,,Lifecycle_Data,supports,Impact_Analysis,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
198,57,,,Lifecycle_Data,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
199,58,,,Organizational_Responsibility,definedAt,Organizational_Structure_Level,False,False,,,,,,,,unknown_relation,unknown_relation
200,58,,,Organizational_Responsibility,definedAt,Process_Organization_Level,False,False,,,,,,,,unknown_relation,unknown_relation
201,58,,,Organizational_Responsibility,classifies,Functional_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
202,58,,,Organizational_Responsibility,classifies,Technical_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
203,60,,,IT_Product,developedBy,Agile_Release_Train,False,False,,,,,,,,unknown_relation,unknown_relation
204,60,,,IT_Product,managedWithin,Portfolio,False,False,,,,,,,,unknown_relation,unknown_relation
205,62,,,Fact_Sheet,Successor,Fact_Sheet,True,True,fact sheet,successor,fact sheet,1.0,1.0,1.0,1.0,,
206,62,,,Fact_Sheet,Predecessor,Fact_Sheet,True,True,fact sheet,predecessor,fact sheet,1.0,1.0,1.0,1.0,,
207,66,,,Parent_Child_Relation,defines,Containment_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
208,66,,,Parent_Child_Relation,defines,Ownership_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
209,68,,,Organization_Unit,consists_of,Sub_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
210,68,,,Portfolio,consists_of,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
211,69,,,Parent_Fact_Sheet,consists_of,Child_Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
212,69,,,Child_Fact_Sheet,inheritsFrom,Parent_Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
213,73,,,Business_Capability,defines,Strategic_Abstraction,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
214,73,,,Business_Capability,defines,Functional_Need,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
215,75,,,Business_Capability,Child,Structured_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
216,75,,,Business_Capability,Child,Business_Capability_Subtype,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
217,75,,,Structured_Element,supports,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
218,75,,,Business_Capability_Subtype,supports,Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
219,75,,,Business_Capability_Subtype,realizes,Detailed_Functional_Ability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
220,76,,,Organizational_Unit,responsible_for,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
221,78,,,Capability,supports,Enterprise_Architecture_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
222,78,,,Organizational_Unit,defines,Capability_Usage,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
223,78,,,Business_Capability,linkedTo,Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
224,78,,,Responsibility,owned_by,Organizational_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
225,81,,,Business_Process,importedFrom,Process_Modeling_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
226,81,,,Business_Process,linkedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
227,81,,,Process_Modeling_Tool,synchronizedWith,Enterprise_Architecture_Repository,False,False,,,,,,,,unknown_relation,unknown_relation
228,82,,,Business_Capability,responsible_for,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
