pred_id,line_idx,doc_id,chunk_id,subject,predicate,object,alignable,matched,gold_subject,gold_predicate,gold_object,overall_score,subject_score,relation_score,object_score,reason_for_novelty,legacy_reason
69,30,,,Technology_Architecture,consists_of,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
70,30,,,Technology_Architecture,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
71,30,,,Technology_Architecture,consists_of,Technical_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
72,30,,,Technology_Architecture,supports,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
73,31,,,Object,provides,Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
74,31,,,Mapping,realizes,Domain_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
75,31,,,Mapping,realizes,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
76,34,,,IT_Component,consists_of,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
77,34,,,IT_Component,supports,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
78,36,,,IT_Component,consists_of,IT_Product,True,True,it component,consists of,it product,1.0,1.0,1.0,1.0,,
79,36,,,IT_Component,uses,Technical_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
80,36,,,IT_Component,supports,Strategic_IT_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
81,36,,,IT_Component,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
82,37,,,Database,provides,Structured_Data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
83,37,,,Middleware,supports,Real_Time_Data_Pipelines,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
84,37,,,Middleware,supports,Messaging,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
85,37,,,Operating_System,provides,Server_Environment,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
86,37,,,Web_Server,provides,Web_Content,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
87,37,,,Runtime_Environment,provides,Libraries_and_Components,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
88,37,,,Runtime_Environment,runs,Application,False,False,,,,,,,,unknown_relation,unknown_relation
89,37,,,Development_Framework,supports,Application_Development,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
90,37,,,Monitoring_Tool,monitors,IT_Infrastructure,False,False,,,,,,,,unknown_relation,unknown_relation
91,37,,,Security_Component,manages,Identity_and_Access,False,False,,,,,,,,unknown_relation,unknown_relation
92,37,,,Container_Platform,supports,Containerized_Applications,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
93,37,,,CI/CD_Tool,automates,Continuous_Integration_and_Delivery,False,False,,,,,,,,unknown_relation,unknown_relation
94,37,,,API_Gateway,manages,API,False,False,,,,,,,,unknown_relation,unknown_relation
95,40,,,IT_Component,TechPlatform,Technical_Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
96,41,,,IT_Component,realizes,Building_Block,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
97,41,,,IT_Component,partOf,Technical_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
98,41,,,Technical_Architecture,partOf,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
99,41,,,IT_Component,classifies,Database,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
100,41,,,IT_Component,classifies,Middleware,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
101,41,,,IT_Component,classifies,Operating_System,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
102,41,,,IT_Component,classifies,Security_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
103,41,,,IT_Component,supports,IT_Solution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
104,42,,,IT_Component,uses,IT_Architecture_Modeling,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
105,42,,,IT_Component,documentedIn,Architecture_Management_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
106,45,,,IT_Product,classifies,Application,True,True,it product,classifies,application,1.0,1.0,1.0,1.0,,
107,45,,,IT_Product,classifies,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
108,45,,,Application,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
109,45,,,Application,realizes,Business_Capability,True,False,,,,,,,,direction_mismatch,known_relation_but_object_not_allowed
110,45,,,Application,alignedWith,Value_Creation_Process,False,False,,,,,,,,unknown_relation,unknown_relation
111,46,,,Application,requires,IT_Component,True,True,application,requires,it component,1.0,1.0,1.0,1.0,,
112,46,,,Application,consists_of,Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
113,46,,,Application,consists_of,System,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
114,46,,,Application,consists_of,Software,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
115,46,,,Application,consists_of,User_Interface,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
116,46,,,Application,provides,API,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
117,46,,,Application,supports,Operational_Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
118,46,,,Platform,classifies,IT_Product,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
119,46,,,Platform,provides,Technical_Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
120,46,,,Platform,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
121,46,,,Platform,consists_of,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
122,46,,,Platform,supports,Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
123,48,,,IT_Product,classifies,Architecture_Layer,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
124,48,,,IT_Product,supports,Functional_Development_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
125,48,,,IT_Product,supports,Portfolio_and_Release_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
126,48,,,IT_Product,documents,Security_Requirement,False,False,,,,,,,,unknown_relation,unknown_relation
127,48,,,IT_Product,documents,Compliance_Requirement,False,False,,,,,,,,unknown_relation,unknown_relation
128,48,,,IT_Product,documents,Data_Protection_Requirement,False,False,,,,,,,,unknown_relation,unknown_relation
129,48,,,IT_Product,documents,Governance_Requirement,False,False,,,,,,,,unknown_relation,unknown_relation
130,48,,,IT_Product,ensures,Compliance,True,False,,,,,,,,entity_mismatch,known_relation_but_subject_not_allowed
131,48,,,Compliance,consists_of,Compliance_Requirement,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
132,48,,,IT_Product,provides,Information_Hub,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
133,48,,,IT_Product,integratesWith,Enterprise_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
134,48,,,IT_Product,integratesWith,Enterprise_Process,False,False,,,,,,,,unknown_relation,unknown_relation
135,49,,,Application,supports,Value_Stream,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
136,49,,,Platform,provides,Infrastructure,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
137,49,,,Infrastructure,supports,Application_Development,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
138,49,,,Infrastructure,supports,Application_Operation,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
139,52,,,Initiative,requires,Resource,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
140,52,,,Initiative,affects,Enterprise_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
141,52,,,Initiative,supports,Objective,True,True,initiative,supports,objective,1.0,1.0,1.0,1.0,,
142,52,,,Initiative,links,Strategic_Intent,False,False,,,,,,,,unknown_relation,unknown_relation
143,52,,,Initiative,links,Execution,False,False,,,,,,,,unknown_relation,unknown_relation
144,53,,,Initiative,affects,Change,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
145,53,,,Initiative,supports,Objective_Realization,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
146,53,,,Initiative,realizes,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
147,53,,,Initiative,ensures,Traceable_Execution,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
148,54,,,Initiative,affects,Business_Capability,True,True,initiative,affects,business capability,1.0,1.0,1.0,1.0,,
149,54,,,Initiative,affects,Business_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
150,54,,,Initiative,affects,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
151,54,,,Initiative,affects,Organization,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
152,54,,,Initiative,affects,Platform,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
153,54,,,Initiative,affects,IT_Component,True,True,initiative,affects,it component,1.0,1.0,1.0,1.0,,
154,57,,,Initiative,affects,Architecture_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
155,57,,,Initiative,affects,Objective,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
156,61,,,Interface,connects,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
157,61,,,Interface,models,Data_Exchange,False,False,,,,,,,,unknown_relation,unknown_relation
158,62,,,Information_Object,transmits,Interface,True,False,,,,,,,,direction_mismatch,known_relation_but_subject_not_allowed
159,62,,,Interface,supports,Data_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
160,62,,,Interface,supports,Integration_Design,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
161,62,,,Interface,supports,Impact_Analysis,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
162,62,,,Interface,alignedWith,Value_Stream,False,False,,,,,,,,unknown_relation,unknown_relation
163,62,,,Interface,alignedWith,IT_Product_Boundary,False,False,,,,,,,,unknown_relation,unknown_relation
164,63,,,Interface,connects,Application,False,False,,,,,,,,unknown_relation,unknown_relation
165,63,,,Interface,transmits,Data,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
166,63,,,Information_Object_Type,defines,Data,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
167,63,,,Interface,classifies,Information_Object_Type,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
168,63,,,Application,residesIn,Application_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
169,63,,,Data,definedIn,Information_and_Data_Architecture,False,False,,,,,,,,unknown_relation,unknown_relation
170,63,,,Interface,supports,Application_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
171,63,,,Interface,supports,Information_and_Data_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
172,73,,,Lifecycle_Data,supports,Strategic_Planning,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
173,73,,,Lifecycle_Data,supports,Portfolio_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
174,73,,,Lifecycle_Data,supports,Compliance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
175,73,,,Lifecycle_Data,supports,Impact_Analysis,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
176,73,,,Lifecycle_Data,supports,Architecture_Governance,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
177,75,,,Fact_Sheet,responsible_for,Organizational_Structure_Level,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
178,75,,,Fact_Sheet,responsible_for,Process_Organization_Level,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
179,75,,,Responsibility,classifies,Functional_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
180,75,,,Responsibility,classifies,Technical_Responsibility,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
181,77,,,Organizational_Structure,consists_of,Division,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
182,77,,,Organizational_Structure,consists_of,Department,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
183,77,,,Responsibility,responsible_for,Organizational_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
184,81,,,Fact_Sheet,Successor,Fact_Sheet,True,True,fact sheet,successor,fact sheet,1.0,1.0,1.0,1.0,,
185,81,,,Fact_Sheet,Predecessor,Fact_Sheet,True,True,fact sheet,predecessor,fact sheet,1.0,1.0,1.0,1.0,,
186,85,,,Parent_Child_Relation,defines,Containment_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
187,85,,,Parent_Child_Relation,defines,Ownership_Hierarchy,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
188,87,,,Organization_Unit,consists_of,Sub_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
189,87,,,Portfolio,consists_of,Product_Application,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
190,88,,,Parent_Fact_Sheet,consists_of,Child_Fact_Sheet,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
191,88,,,Child_Fact_Sheet,inheritsFrom,Parent_Fact_Sheet,False,False,,,,,,,,unknown_relation,unknown_relation
192,92,,,Business_Capability,defines,Strategic_Abstraction,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
193,92,,,Business_Capability,defines,Functional_Need,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
194,92,,,Business_Capability,ensures,Business_IT_Alignment,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
195,95,,,Business_Capability,Child,Structured_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
196,95,,,Business_Capability,Child,Business_Capability,True,True,business capability,child,business capability,1.0,1.0,1.0,1.0,,
197,96,,,Business_Capability,Parent,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
198,96,,,Business_Capability,supports,Application,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
199,97,,,Business_Capability,Child,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
200,97,,,Structured_Element,Parent,Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
201,98,,,Organizational_Unit,owned_by,Business_Capability_Map,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
202,98,,,Organizational_Unit,owned_by,Business_Capability,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
203,100,,,Capability,supports,Enterprise_Architecture_Management,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
204,100,,,Organizational_Unit,defines,Capability_Usage,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
205,100,,,Business_Capability,is_similar_to,Structured_Element,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
206,100,,,Responsibility,owned_by,Organizational_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
207,104,,,Business_Process,importedFrom,Process_Modeling_Tool,False,False,,,,,,,,unknown_relation,unknown_relation
208,104,,,Business_Process,linkedTo,Application,False,False,,,,,,,,unknown_relation,unknown_relation
209,105,,,IT_Product,supported_by,Process_Modeling_Tool,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
210,105,,,Application,supports,Process_Activity,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
211,105,,,Process_Modeling_Tool,supported_by,Enterprise_Architecture_Repository,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
212,106,,,Business_Capability,responsible_for,Process,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_not_allowed
213,107,,,Business_Process,synchronizedTo,Enterprise_Architecture_Repository,False,False,,,,,,,,unknown_relation,unknown_relation
214,107,,,Process_Modeling_Tool,supports,Process_Logic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
215,107,,,Enterprise_Architecture_Repository,supports,Architecture_Context,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
216,110,,,Business_Capability,supports,IT_Product,True,False,,,,,,,,direction_mismatch,known_relation_but_subject_not_allowed
217,111,,,Business_Capability,linkedTo,Process,False,False,,,,,,,,unknown_relation,unknown_relation
218,113,,,IT_Component,defines,Technical_Architecture,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
219,113,,,IT_Component,Parent,IT_Product,True,False,,,,,,,,relation_mismatch,known_relation_but_object_not_allowed
220,114,,,IT_Component,partOf,IT_Product,False,False,,,,,,,,unknown_relation,unknown_relation
221,114,,,IT_Component,consists_of,Infrastructure_Component,True,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
222,114,,,IT_Component,consists_of,Platform_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
223,114,,,IT_Component,consists_of,Service_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
224,114,,,IT_Component,defines,Technical_Characteristic,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
225,117,,,IT_Component,classifies,Hardware_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
226,117,,,IT_Component,classifies,Software_Unit,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
227,117,,,IT_Component,consists_of,Information_System,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
228,117,,,IT_Component,status_of,Vendor_Support_Lifecycle,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
229,117,,,IT_Component,owned_by,Vendor,True,False,,,,,,,,relation_mismatch,known_relation_but_subject_and_object_not_allowed
230,118,,,IT_Component,affects,Cost,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
231,118,,,IT_Component,governed_by,Service_Level_Agreement,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
232,119,,,IT_Component,provides,Technical_Functionality,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
233,119,,,IT_Product,supports,Business_Process,False,False,,,,,,,,entity_mismatch,known_relation_but_object_not_allowed
234,119,,,IT_Service,consists_of,IT_Component,False,False,,,,,,,,entity_mismatch,known_relation_but_subject_and_object_not_allowed
